id,mean_predators,ph,pp
8478,63.61,0.86,0.64
8479,63.9,0.86,0.65
8480,63.8,0.86,0.66
8481,63.98,0.86,0.67
8482,63.78,0.86,0.68
8483,64.21,0.86,0.69
8484,64.23,0.86,0.7
8485,64.46,0.86,0.71
8486,64.46,0.86,0.72
8487,64.61,0.86,0.73
8488,64.68,0.86,0.74
8489,64.53,0.86,0.75
8490,64.8,0.86,0.76
8491,64.51,0.86,0.77
8492,64.54,0.86,0.78
8493,64.73,0.86,0.79
8494,64.56,0.86,0.8
8495,64.54,0.86,0.81
8496,64.74,0.86,0.82
8497,64.67,0.86,0.83
8498,64.84,0.86,0.84
8499,64.82,0.86,0.85
8500,64.65,0.86,0.86
8501,64.88,0.86,0.87
8502,64.67,0.86,0.88
8503,64.91,0.86,0.89
8504,64.92,0.86,0.9
8505,64.87,0.86,0.91
8506,64.95,0.86,0.92
8507,64.92,0.86,0.93
8508,64.95,0.86,0.94
8509,64.9,0.86,0.95
8510,64.98,0.86,0.96
8511,65,0.86,0.97
8512,65,0.86,0.98
8513,65,0.86,0.99
8514,0.44,0.87,0.01
8515,0.52,0.87,0.02
8516,0.52,0.87,0.03
8517,0.6,0.87,0.04
8518,0.68,0.87,0.05
8519,1.72,0.87,0.06
8520,0.88,0.87,0.07
8521,2.04,0.87,0.08
8522,2.12,0.87,0.09
8523,1.16,0.87,0.1
8524,11.48,0.87,0.11
8525,11.65,0.87,0.12
8526,9.85,0.87,0.13
8527,20.78,0.87,0.14
8528,26.69,0.87,0.15
8529,28.08,0.87,0.16
8530,35.13,0.87,0.17
8531,36.79,0.87,0.18
8532,39.5,0.87,0.19
8533,40.39,0.87,0.2
8534,43.96,0.87,0.21
8535,44.74,0.87,0.22
8536,47.37,0.87,0.23
8537,46.34,0.87,0.24
8538,47.74,0.87,0.25
8539,48.92,0.87,0.26
8540,51.26,0.87,0.27
8541,52.81,0.87,0.28
8542,53.52,0.87,0.29
8543,53.23,0.87,0.3
8544,54.16,0.87,0.31
8545,54.99,0.87,0.32
8546,56.58,0.87,0.33
8547,57.91,0.87,0.34
8548,57.19,0.87,0.35
8549,57.58,0.87,0.36
8550,58.18,0.87,0.37
8551,58.77,0.87,0.38
8552,59.07,0.87,0.39
8553,59.21,0.87,0.4
8554,59.44,0.87,0.41
8555,59.63,0.87,0.42
8556,59.82,0.87,0.43
8557,60.3,0.87,0.44
8558,60.61,0.87,0.45
8559,61.07,0.87,0.46
8560,61.7,0.87,0.47
8561,61.53,0.87,0.48
8562,61.64,0.87,0.49
8563,61.85,0.87,0.5
8564,61.65,0.87,0.51
8565,62.5,0.87,0.52
8566,63,0.87,0.53
8567,62.23,0.87,0.54
8568,62.48,0.87,0.55
8569,63.02,0.87,0.56
8570,63.22,0.87,0.57
8571,63,0.87,0.58
8572,63.48,0.87,0.59
8573,63.38,0.87,0.6
8574,63.71,0.87,0.61
8575,63.59,0.87,0.62
8576,63.61,0.87,0.63
8577,64.17,0.87,0.64
8578,64.17,0.87,0.65
8579,63.69,0.87,0.66
8580,63.91,0.87,0.67
8581,63.97,0.87,0.68
8582,64.39,0.87,0.69
8583,64.42,0.87,0.7
8584,64.35,0.87,0.71
8585,64.35,0.87,0.72
8586,64.45,0.87,0.73
8587,64.48,0.87,0.74
8588,64.68,0.87,0.75
8589,64.45,0.87,0.76
8590,64.43,0.87,0.77
8591,64.66,0.87,0.78
8592,64.77,0.87,0.79
8593,64.73,0.87,0.8
8594,64.7,0.87,0.81
8595,64.7,0.87,0.82
8596,64.65,0.87,0.83
8597,64.83,0.87,0.84
8598,64.77,0.87,0.85
8599,64.87,0.87,0.86
8600,64.85,0.87,0.87
8601,64.83,0.87,0.88
8602,64.9,0.87,0.89
8603,64.93,0.87,0.9
8604,64.82,0.87,0.91
8605,64.92,0.87,0.92
8606,64.84,0.87,0.93
8607,64.89,0.87,0.94
8608,64.9,0.87,0.95
8609,64.95,0.87,0.96
8610,64.98,0.87,0.97
8611,64.99,0.87,0.98
8612,64.98,0.87,0.99
8613,0.56,0.88,0.01
8614,0.44,0.88,0.02
8615,0.64,0.88,0.03
8616,0.56,0.88,0.04
8617,0.64,0.88,0.05
8618,0.64,0.88,0.06
8619,0.96,0.88,0.07
8620,0.92,0.88,0.08
8621,1,0.88,0.09
8622,2.84,0.88,0.1
8623,11.55,0.88,0.11
8624,7.6,0.88,0.12
8625,18.3,0.88,0.13
8626,24.56,0.88,0.14
8627,18.74,0.88,0.15
8628,29.53,0.88,0.16
8629,32.57,0.88,0.17
8630,38.23,0.88,0.18
8631,39.29,0.88,0.19
8632,40.21,0.88,0.2
8633,40.38,0.88,0.21
8634,44.85,0.88,0.22
8635,46.19,0.88,0.23
8636,48.5,0.88,0.24
8637,47.81,0.88,0.25
8638,50.7,0.88,0.26
8639,51.54,0.88,0.27
8640,51.46,0.88,0.28
8641,53.29,0.88,0.29
8642,53.4,0.88,0.3
8643,55.34,0.88,0.31
8644,55.42,0.88,0.32
8645,56.29,0.88,0.33
8646,55.93,0.88,0.34
8647,56.94,0.88,0.35
8648,56.68,0.88,0.36
8649,57.79,0.88,0.37
8650,58.91,0.88,0.38
8651,59.58,0.88,0.39
8652,59.28,0.88,0.4
8653,59.55,0.88,0.41
8654,60.11,0.88,0.42
8655,60.18,0.88,0.43
8656,60.41,0.88,0.44
8657,60.71,0.88,0.45
8658,61.13,0.88,0.46
8659,61.08,0.88,0.47
8660,61.79,0.88,0.48
8661,62.07,0.88,0.49
8662,62.66,0.88,0.5
8663,62.66,0.88,0.51
8664,62.48,0.88,0.52
8665,62.65,0.88,0.53
8666,62.78,0.88,0.54
8667,63.26,0.88,0.55
8668,63.29,0.88,0.56
8669,62.69,0.88,0.57
8670,63.53,0.88,0.58
8671,62.96,0.88,0.59
8672,63.57,0.88,0.6
8673,63.18,0.88,0.61
8674,63.64,0.88,0.62
8675,63.86,0.88,0.63
8676,63.81,0.88,0.64
8677,64.15,0.88,0.65
8678,64.08,0.88,0.66
8679,63.94,0.88,0.67
8680,64.39,0.88,0.68
8681,64.19,0.88,0.69
8682,64.56,0.88,0.7
8683,64.56,0.88,0.71
8684,64.49,0.88,0.72
8685,64.37,0.88,0.73
8686,64.64,0.88,0.74
8687,64.43,0.88,0.75
8688,64.71,0.88,0.76
8689,64.75,0.88,0.77
8690,64.64,0.88,0.78
8691,64.52,0.88,0.79
8692,64.69,0.88,0.8
8693,64.76,0.88,0.81
8694,64.76,0.88,0.82
8695,64.87,0.88,0.83
8696,64.82,0.88,0.84
8697,64.8,0.88,0.85
8698,64.91,0.88,0.86
8699,64.77,0.88,0.87
8700,64.81,0.88,0.88
8701,64.74,0.88,0.89
8702,64.85,0.88,0.9
8703,64.91,0.88,0.91
8704,64.73,0.88,0.92
8705,64.82,0.88,0.93
8706,64.9,0.88,0.94
8707,64.94,0.88,0.95
8708,64.96,0.88,0.96
8709,64.95,0.88,0.97
8710,64.98,0.88,0.98
8711,65,0.88,0.99
8712,0.48,0.89,0.01
8713,0.44,0.89,0.02
8714,0.64,0.89,0.03
8715,1,0.89,0.04
8716,0.92,0.89,0.05
8717,1.24,0.89,0.06
8718,2.36,0.89,0.07
8719,1.16,0.89,0.08
8720,4.72,0.89,0.09
8721,2.16,0.89,0.1
8722,11.88,0.89,0.11
8723,12.17,0.89,0.12
8724,15.24,0.89,0.13
8725,26.72,0.89,0.14
8726,26.14,0.89,0.15
8727,30.65,0.89,0.16
8728,35.39,0.89,0.17
8729,35.13,0.89,0.18
8730,37.4,0.89,0.19
8731,42.73,0.89,0.2
8732,42.64,0.89,0.21
8733,45.88,0.89,0.22
8734,47.05,0.89,0.23
8735,47.91,0.89,0.24
8736,49.03,0.89,0.25
8737,50.76,0.89,0.26
8738,52.55,0.89,0.27
8739,52.7,0.89,0.28
8740,52.08,0.89,0.29
8741,53.16,0.89,0.3
8742,54.41,0.89,0.31
8743,55.29,0.89,0.32
8744,55.3,0.89,0.33
8745,55.93,0.89,0.34
8746,57.79,0.89,0.35
8747,57.76,0.89,0.36
8748,57.51,0.89,0.37
8749,58.8,0.89,0.38
8750,59,0.89,0.39
8751,59.35,0.89,0.4
8752,59.6,0.89,0.41
8753,60.03,0.89,0.42
8754,60.88,0.89,0.43
8755,60.35,0.89,0.44
8756,62.05,0.89,0.45
8757,61.46,0.89,0.46
8758,61.54,0.89,0.47
8759,61.71,0.89,0.48
8760,61.99,0.89,0.49
8761,61.4,0.89,0.5
8762,62.23,0.89,0.51
8763,62.43,0.89,0.52
8764,62.6,0.89,0.53
8765,62.53,0.89,0.54
8766,62.55,0.89,0.55
8767,63,0.89,0.56
8768,63.23,0.89,0.57
8769,62.98,0.89,0.58
8770,63.38,0.89,0.59
8771,63.41,0.89,0.6
8772,63.09,0.89,0.61
8773,63.67,0.89,0.62
8774,63.96,0.89,0.63
8775,64.08,0.89,0.64
8776,64.24,0.89,0.65
8777,64.3,0.89,0.66
8778,64.35,0.89,0.67
8779,64.42,0.89,0.68
8780,64.46,0.89,0.69
8781,64.31,0.89,0.7
8782,64.6,0.89,0.71
8783,64.59,0.89,0.72
8784,64.55,0.89,0.73
8785,64.54,0.89,0.74
8786,64.43,0.89,0.75
8787,64.69,0.89,0.76
8788,64.63,0.89,0.77
8789,64.67,0.89,0.78
8790,64.72,0.89,0.79
8791,64.86,0.89,0.8
8792,64.79,0.89,0.81
8793,64.78,0.89,0.82
8794,64.76,0.89,0.83
8795,64.87,0.89,0.84
8796,64.79,0.89,0.85
8797,64.79,0.89,0.86
8798,64.9,0.89,0.87
8799,64.96,0.89,0.88
8800,64.89,0.89,0.89
8801,64.96,0.89,0.9
8802,64.84,0.89,0.91
8803,64.95,0.89,0.92
8804,64.93,0.89,0.93
8805,64.94,0.89,0.94
8806,65,0.89,0.95
8807,65,0.89,0.96
8808,64.98,0.89,0.97
8809,65,0.89,0.98
8810,65,0.89,0.99
8811,0.44,0.9,0.01
8812,0.4,0.9,0.02
8813,0.64,0.9,0.03
8814,0.72,0.9,0.04
8815,0.88,0.9,0.05
8816,1.12,0.9,0.06
8817,0.88,0.9,0.07
8818,2.2,0.9,0.08
8819,1,0.9,0.09
8820,3.56,0.9,0.1
8821,4.24,0.9,0.11
8822,9.92,0.9,0.12
8823,14.33,0.9,0.13
8824,25.91,0.9,0.14
8825,28.61,0.9,0.15
8826,30.87,0.9,0.16
8827,35.99,0.9,0.17
8828,34.61,0.9,0.18
8829,39.44,0.9,0.19
8830,41,0.9,0.2
8831,43.4,0.9,0.21
8832,45.27,0.9,0.22
8833,47.17,0.9,0.23
8834,48.84,0.9,0.24
8835,50.23,0.9,0.25
8836,49.66,0.9,0.26
8837,50.9,0.9,0.27
8838,51.62,0.9,0.28
8839,53.03,0.9,0.29
8840,54.54,0.9,0.3
8841,54.94,0.9,0.31
8842,54.15,0.9,0.32
8843,55.3,0.9,0.33
8844,56.79,0.9,0.34
8845,56.68,0.9,0.35
8846,57.17,0.9,0.36
8847,57.87,0.9,0.37
8848,58.35,0.9,0.38
8849,58.31,0.9,0.39
8850,58.08,0.9,0.4
8851,59.58,0.9,0.41
8852,59.52,0.9,0.42
8853,60.53,0.9,0.43
8854,60.4,0.9,0.44
8855,60.13,0.9,0.45
8856,61.26,0.9,0.46
8857,61.52,0.9,0.47
8858,61.07,0.9,0.48
8859,62.14,0.9,0.49
8860,62.04,0.9,0.5
8861,61.85,0.9,0.51
8862,61.93,0.9,0.52
8863,62.98,0.9,0.53
8864,62.76,0.9,0.54
8865,62.66,0.9,0.55
8866,62.86,0.9,0.56
8867,62.89,0.9,0.57
8868,63.31,0.9,0.58
8869,63.62,0.9,0.59
8870,63.33,0.9,0.6
8871,63.36,0.9,0.61
8872,63.82,0.9,0.62
8873,63.76,0.9,0.63
8874,64.13,0.9,0.64
8875,63.82,0.9,0.65
8876,64.34,0.9,0.66
8877,64.09,0.9,0.67
8878,64.21,0.9,0.68
8879,64.2,0.9,0.69
8880,64.59,0.9,0.7
8881,64.23,0.9,0.71
8882,64.54,0.9,0.72
8883,64.46,0.9,0.73
8884,64.64,0.9,0.74
8885,64.82,0.9,0.75
8886,64.71,0.9,0.76
8887,64.34,0.9,0.77
8888,64.82,0.9,0.78
8889,64.64,0.9,0.79
8890,64.73,0.9,0.8
8891,64.6,0.9,0.81
8892,64.85,0.9,0.82
8893,64.77,0.9,0.83
8894,64.75,0.9,0.84
8895,64.79,0.9,0.85
8896,64.84,0.9,0.86
8897,64.87,0.9,0.87
8898,64.87,0.9,0.88
8899,64.94,0.9,0.89
8900,64.82,0.9,0.9
8901,64.84,0.9,0.91
8902,64.91,0.9,0.92
8903,64.98,0.9,0.93
8904,64.91,0.9,0.94
8905,64.96,0.9,0.95
8906,65,0.9,0.96
8907,64.98,0.9,0.97
8908,64.99,0.9,0.98
8909,65,0.9,0.99
8910,0.44,0.91,0.01
8911,0.48,0.91,0.02
8912,0.56,0.91,0.03
8913,0.6,0.91,0.04
8914,1.92,0.91,0.05
8915,1.6,0.91,0.06
8916,1.2,0.91,0.07
8917,1.04,0.91,0.08
8918,1.44,0.91,0.09
8919,4.12,0.91,0.1
8920,4.32,0.91,0.11
8921,3.64,0.91,0.12
8922,19.82,0.91,0.13
8923,22.07,0.91,0.14
8924,22.85,0.91,0.15
8925,31.67,0.91,0.16
8926,33.51,0.91,0.17
8927,40.37,0.91,0.18
8928,37.39,0.91,0.19
8929,41.2,0.91,0.2
8930,43.3,0.91,0.21
8931,43.7,0.91,0.22
8932,45.16,0.91,0.23
8933,49.57,0.91,0.24
8934,49.2,0.91,0.25
8935,50.18,0.91,0.26
8936,51.67,0.91,0.27
8937,52.47,0.91,0.28
8938,55,0.91,0.29
8939,54,0.91,0.3
8940,55.42,0.91,0.31
8941,55.19,0.91,0.32
8942,56.96,0.91,0.33
8943,57.28,0.91,0.34
8944,55.96,0.91,0.35
8945,57.32,0.91,0.36
8946,58.38,0.91,0.37
8947,58.55,0.91,0.38
8948,58.02,0.91,0.39
8949,59.58,0.91,0.4
8950,59.43,0.91,0.41
8951,59.84,0.91,0.42
8952,61.24,0.91,0.43
8953,60.18,0.91,0.44
8954,60.26,0.91,0.45
8955,60.99,0.91,0.46
8956,61.24,0.91,0.47
8957,61.61,0.91,0.48
8958,61.71,0.91,0.49
8959,61.87,0.91,0.5
8960,62.31,0.91,0.51
8961,62.49,0.91,0.52
8962,62.32,0.91,0.53
8963,62.94,0.91,0.54
8964,62.31,0.91,0.55
8965,63.04,0.91,0.56
8966,63.29,0.91,0.57
8967,63.37,0.91,0.58
8968,63.19,0.91,0.59
8969,63.34,0.91,0.6
8970,63.41,0.91,0.61
8971,63.66,0.91,0.62
8972,63.6,0.91,0.63
8973,63.79,0.91,0.64
8974,63.91,0.91,0.65
8975,64.1,0.91,0.66
8976,64.27,0.91,0.67
8977,64.54,0.91,0.68
8978,64.48,0.91,0.69
8979,64.49,0.91,0.7
8980,64.56,0.91,0.71
8981,64.57,0.91,0.72
8982,64.62,0.91,0.73
8983,64.59,0.91,0.74
8984,64.5,0.91,0.75
8985,64.59,0.91,0.76
8986,64.65,0.91,0.77
8987,64.51,0.91,0.78
8988,64.63,0.91,0.79
8989,64.75,0.91,0.8
8990,64.85,0.91,0.81
8991,64.73,0.91,0.82
8992,64.78,0.91,0.83
8993,64.86,0.91,0.84
8994,64.89,0.91,0.85
8995,64.84,0.91,0.86
8996,64.86,0.91,0.87
8997,64.96,0.91,0.88
8998,64.89,0.91,0.89
8999,64.9,0.91,0.9
9000,65,0.91,0.91
9001,64.89,0.91,0.92
9002,64.98,0.91,0.93
9003,64.92,0.91,0.94
9004,64.98,0.91,0.95
9005,65,0.91,0.96
9006,64.97,0.91,0.97
9007,65,0.91,0.98
9008,65,0.91,0.99
9009,0.48,0.92,0.01
9010,0.48,0.92,0.02
9011,0.48,0.92,0.03
9012,0.6,0.92,0.04
9013,0.52,0.92,0.05
9014,1.28,0.92,0.06
9015,2.24,0.92,0.07
9016,3.96,0.92,0.08
9017,1.36,0.92,0.09
9018,2.28,0.92,0.1
9019,4.04,0.92,0.11
9020,6.14,0.92,0.12
9021,18.93,0.92,0.13
9022,17.56,0.92,0.14
9023,28.21,0.92,0.15
9024,28.69,0.92,0.16
9025,33.71,0.92,0.17
9026,37.09,0.92,0.18
9027,38.56,0.92,0.19
9028,42.1,0.92,0.2
9029,43.54,0.92,0.21
9030,43.84,0.92,0.22
9031,46.4,0.92,0.23
9032,47.93,0.92,0.24
9033,49.5,0.92,0.25
9034,48.96,0.92,0.26
9035,51.57,0.92,0.27
9036,52.13,0.92,0.28
9037,52.74,0.92,0.29
9038,54.58,0.92,0.3
9039,54.23,0.92,0.31
9040,55.32,0.92,0.32
9041,56.41,0.92,0.33
9042,57.61,0.92,0.34
9043,57.25,0.92,0.35
9044,57.35,0.92,0.36
9045,57.99,0.92,0.37
9046,58.48,0.92,0.38
9047,58.64,0.92,0.39
9048,59.7,0.92,0.4
9049,59.12,0.92,0.41
9050,59.69,0.92,0.42
9051,59.64,0.92,0.43
9052,60.79,0.92,0.44
9053,60.83,0.92,0.45
9054,61.16,0.92,0.46
9055,61.7,0.92,0.47
9056,62.34,0.92,0.48
9057,61.95,0.92,0.49
9058,62.17,0.92,0.5
9059,62.27,0.92,0.51
9060,62.66,0.92,0.52
9061,62.16,0.92,0.53
9062,62.56,0.92,0.54
9063,62.86,0.92,0.55
9064,62.88,0.92,0.56
9065,62.99,0.92,0.57
9066,63.06,0.92,0.58
9067,63.31,0.92,0.59
9068,63.51,0.92,0.6
9069,63.83,0.92,0.61
9070,63.84,0.92,0.62
9071,63.89,0.92,0.63
9072,63.76,0.92,0.64
9073,64.06,0.92,0.65
9074,64.05,0.92,0.66
9075,64.01,0.92,0.67
9076,64.11,0.92,0.68
9077,64.35,0.92,0.69
9078,64.3,0.92,0.7
9079,64.39,0.92,0.71
9080,64.33,0.92,0.72
9081,64.54,0.92,0.73
9082,64.59,0.92,0.74
9083,64.69,0.92,0.75
9084,64.56,0.92,0.76
9085,64.64,0.92,0.77
9086,64.65,0.92,0.78
9087,64.7,0.92,0.79
9088,64.72,0.92,0.8
9089,64.83,0.92,0.81
9090,64.95,0.92,0.82
9091,64.82,0.92,0.83
9092,64.75,0.92,0.84
9093,64.87,0.92,0.85
9094,64.77,0.92,0.86
9095,64.85,0.92,0.87
9096,64.9,0.92,0.88
9097,64.82,0.92,0.89
9098,64.93,0.92,0.9
9099,64.88,0.92,0.91
9100,64.98,0.92,0.92
9101,64.99,0.92,0.93
9102,64.87,0.92,0.94
9103,64.99,0.92,0.95
9104,64.99,0.92,0.96
9105,64.98,0.92,0.97
9106,65,0.92,0.98
9107,65,0.92,0.99
9108,0.48,0.93,0.01
9109,0.52,0.93,0.02
9110,0.76,0.93,0.03
9111,1.32,0.93,0.04
9112,0.96,0.93,0.05
9113,0.84,0.93,0.06
9114,1.16,0.93,0.07
9115,1.52,0.93,0.08
9116,2.84,0.93,0.09
9117,4.76,0.93,0.1
9118,3.32,0.93,0.11
9119,14.36,0.93,0.12
9120,18.08,0.93,0.13
9121,23.19,0.93,0.14
9122,27.45,0.93,0.15
9123,28.58,0.93,0.16
9124,34.64,0.93,0.17
9125,37.94,0.93,0.18
9126,39.77,0.93,0.19
9127,42.25,0.93,0.2
9128,44.35,0.93,0.21
9129,45.46,0.93,0.22
9130,46.22,0.93,0.23
9131,46.23,0.93,0.24
9132,48.04,0.93,0.25
9133,49.36,0.93,0.26
9134,51.62,0.93,0.27
9135,52.11,0.93,0.28
9136,53.96,0.93,0.29
9137,54.83,0.93,0.3
9138,54.07,0.93,0.31
9139,54.9,0.93,0.32
9140,56.32,0.93,0.33
9141,56.48,0.93,0.34
9142,57.03,0.93,0.35
9143,57.27,0.93,0.36
9144,58.73,0.93,0.37
9145,59,0.93,0.38
9146,59.36,0.93,0.39
9147,58.87,0.93,0.4
9148,59.66,0.93,0.41
9149,60.04,0.93,0.42
9150,60.27,0.93,0.43
9151,60.62,0.93,0.44
9152,60.77,0.93,0.45
9153,60.87,0.93,0.46
9154,61.1,0.93,0.47
9155,61.18,0.93,0.48
9156,62.04,0.93,0.49
9157,62.38,0.93,0.5
9158,62.49,0.93,0.51
9159,62.52,0.93,0.52
9160,62.62,0.93,0.53
9161,63.05,0.93,0.54
9162,62.74,0.93,0.55
9163,62.91,0.93,0.56
9164,63.05,0.93,0.57
9165,63.18,0.93,0.58
9166,63.38,0.93,0.59
9167,63.55,0.93,0.6
9168,63.5,0.93,0.61
9169,63.69,0.93,0.62
9170,63.78,0.93,0.63
9171,63.92,0.93,0.64
9172,63.79,0.93,0.65
9173,64.1,0.93,0.66
9174,64.34,0.93,0.67
9175,64.28,0.93,0.68
9176,64.21,0.93,0.69
9177,64.37,0.93,0.7
9178,64.28,0.93,0.71
9179,64.56,0.93,0.72
9180,64.63,0.93,0.73
9181,64.41,0.93,0.74
9182,64.3,0.93,0.75
9183,64.54,0.93,0.76
9184,64.66,0.93,0.77
9185,64.29,0.93,0.78
9186,64.75,0.93,0.79
9187,64.82,0.93,0.8
9188,64.81,0.93,0.81
9189,64.88,0.93,0.82
9190,64.87,0.93,0.83
9191,64.78,0.93,0.84
9192,64.71,0.93,0.85
9193,64.87,0.93,0.86
9194,64.74,0.93,0.87
9195,64.93,0.93,0.88
9196,64.87,0.93,0.89
9197,64.91,0.93,0.9
9198,64.89,0.93,0.91
9199,64.84,0.93,0.92
9200,64.96,0.93,0.93
9201,64.99,0.93,0.94
9202,64.95,0.93,0.95
9203,64.97,0.93,0.96
9204,64.98,0.93,0.97
9205,65,0.93,0.98
9206,64.99,0.93,0.99
9207,0.56,0.94,0.01
9208,0.68,0.94,0.02
9209,0.64,0.94,0.03
9210,0.48,0.94,0.04
9211,0.68,0.94,0.05
9212,1.2,0.94,0.06
9213,0.96,0.94,0.07
9214,1.6,0.94,0.08
9215,3.28,0.94,0.09
9216,5.64,0.94,0.1
9217,5.36,0.94,0.11
9218,14.91,0.94,0.12
9219,12.53,0.94,0.13
9220,19.62,0.94,0.14
9221,25.27,0.94,0.15
9222,32.58,0.94,0.16
9223,35.1,0.94,0.17
9224,36.53,0.94,0.18
9225,40.27,0.94,0.19
9226,43.15,0.94,0.2
9227,43.28,0.94,0.21
9228,45.79,0.94,0.22
9229,47.29,0.94,0.23
9230,48.03,0.94,0.24
9231,49.95,0.94,0.25
9232,49.57,0.94,0.26
9233,51.54,0.94,0.27
9234,53.83,0.94,0.28
9235,52.46,0.94,0.29
9236,53.34,0.94,0.3
9237,55.21,0.94,0.31
9238,55.03,0.94,0.32
9239,55.66,0.94,0.33
9240,56.22,0.94,0.34
9241,56.54,0.94,0.35
9242,57.29,0.94,0.36
9243,57.57,0.94,0.37
9244,58.98,0.94,0.38
9245,58.64,0.94,0.39
9246,59.73,0.94,0.4
9247,60.42,0.94,0.41
9248,60.45,0.94,0.42
9249,60.55,0.94,0.43
9250,60.31,0.94,0.44
9251,60.83,0.94,0.45
9252,61.04,0.94,0.46
9253,61.59,0.94,0.47
9254,61.83,0.94,0.48
9255,62.16,0.94,0.49
9256,62.74,0.94,0.5
9257,62.27,0.94,0.51
9258,61.99,0.94,0.52
9259,62.4,0.94,0.53
9260,62.82,0.94,0.54
9261,63.05,0.94,0.55
9262,63.09,0.94,0.56
9263,62.42,0.94,0.57
9264,63.32,0.94,0.58
9265,63.61,0.94,0.59
9266,63.6,0.94,0.6
9267,63.8,0.94,0.61
9268,63.89,0.94,0.62
9269,63.96,0.94,0.63
9270,63.52,0.94,0.64
9271,64.17,0.94,0.65
9272,63.84,0.94,0.66
9273,64.16,0.94,0.67
9274,64.36,0.94,0.68
9275,64.23,0.94,0.69
9276,64.32,0.94,0.7
9277,64.23,0.94,0.71
9278,64.54,0.94,0.72
9279,64.59,0.94,0.73
9280,64.56,0.94,0.74
9281,64.6,0.94,0.75
9282,64.74,0.94,0.76
9283,64.71,0.94,0.77
9284,64.8,0.94,0.78
9285,64.75,0.94,0.79
9286,64.72,0.94,0.8
9287,64.83,0.94,0.81
9288,64.83,0.94,0.82
9289,64.85,0.94,0.83
9290,64.88,0.94,0.84
9291,64.81,0.94,0.85
9292,64.87,0.94,0.86
9293,64.9,0.94,0.87
9294,64.9,0.94,0.88
9295,64.87,0.94,0.89
9296,64.98,0.94,0.9
9297,64.96,0.94,0.91
9298,64.93,0.94,0.92
9299,64.89,0.94,0.93
9300,64.98,0.94,0.94
9301,64.96,0.94,0.95
9302,65,0.94,0.96
9303,64.98,0.94,0.97
9304,65,0.94,0.98
9305,65,0.94,0.99
9306,0.4,0.95,0.01
9307,0.68,0.95,0.02
9308,0.56,0.95,0.03
9309,0.6,0.95,0.04
9310,0.92,0.95,0.05
9311,0.84,0.95,0.06
9312,2,0.95,0.07
9313,0.88,0.95,0.08
9314,1.72,0.95,0.09
9315,2.64,0.95,0.1
9316,6.44,0.95,0.11
9317,15.47,0.95,0.12
9318,17.58,0.95,0.13
9319,23.79,0.95,0.14
9320,29.33,0.95,0.15
9321,31.66,0.95,0.16
9322,35.12,0.95,0.17
9323,39.26,0.95,0.18
9324,38.28,0.95,0.19
9325,41.08,0.95,0.2
9326,42.97,0.95,0.21
9327,45.06,0.95,0.22
9328,46.9,0.95,0.23
9329,48.15,0.95,0.24
9330,47.49,0.95,0.25
9331,50.59,0.95,0.26
9332,51.36,0.95,0.27
9333,52.4,0.95,0.28
9334,53.76,0.95,0.29
9335,53.74,0.95,0.3
9336,55.53,0.95,0.31
9337,54.98,0.95,0.32
9338,56.62,0.95,0.33
9339,55.96,0.95,0.34
9340,57.18,0.95,0.35
9341,57.72,0.95,0.36
9342,57.68,0.95,0.37
9343,58.31,0.95,0.38
9344,58.42,0.95,0.39
9345,59.3,0.95,0.4
9346,60.25,0.95,0.41
9347,59.98,0.95,0.42
9348,60.74,0.95,0.43
9349,60.68,0.95,0.44
9350,60.87,0.95,0.45
9351,60.87,0.95,0.46
9352,61.31,0.95,0.47
9353,61.93,0.95,0.48
9354,61.76,0.95,0.49
9355,61.91,0.95,0.5
9356,62.26,0.95,0.51
9357,61.9,0.95,0.52
9358,62.87,0.95,0.53
9359,62.84,0.95,0.54
9360,62.4,0.95,0.55
9361,63.29,0.95,0.56
9362,63.21,0.95,0.57
9363,63.37,0.95,0.58
9364,63.3,0.95,0.59
9365,63.53,0.95,0.6
9366,64.04,0.95,0.61
9367,63.61,0.95,0.62
9368,64.16,0.95,0.63
9369,64.12,0.95,0.64
9370,64.04,0.95,0.65
9371,64.02,0.95,0.66
9372,64.29,0.95,0.67
9373,64.35,0.95,0.68
9374,64.44,0.95,0.69
9375,64.5,0.95,0.7
9376,64.48,0.95,0.71
9377,64.5,0.95,0.72
9378,64.48,0.95,0.73
9379,64.67,0.95,0.74
9380,64.75,0.95,0.75
9381,64.72,0.95,0.76
9382,64.64,0.95,0.77
9383,64.74,0.95,0.78
9384,64.78,0.95,0.79
9385,64.82,0.95,0.8
9386,64.8,0.95,0.81
9387,64.86,0.95,0.82
9388,64.74,0.95,0.83
9389,64.76,0.95,0.84
9390,64.82,0.95,0.85
9391,64.89,0.95,0.86
9392,64.81,0.95,0.87
9393,64.8,0.95,0.88
9394,64.94,0.95,0.89
9395,64.95,0.95,0.9
9396,65,0.95,0.91
9397,64.99,0.95,0.92
9398,64.98,0.95,0.93
9399,64.94,0.95,0.94
9400,64.97,0.95,0.95
9401,64.95,0.95,0.96
9402,64.99,0.95,0.97
9403,64.98,0.95,0.98
9404,64.99,0.95,0.99
9405,0.48,0.96,0.01
9406,0.52,0.96,0.02
9407,0.56,0.96,0.03
9408,0.8,0.96,0.04
9409,0.72,0.96,0.05
9410,1.2,0.96,0.06
9411,0.6,0.96,0.07
9412,0.96,0.96,0.08
9413,2.76,0.96,0.09
